YTD Value,Monthly Value,Period,Commodity,Comm Code
193242351,27902167,2015-08,"COFFEE, TEA, MATE & SPICES",09
216823697,23581346,2015-09,"COFFEE, TEA, MATE & SPICES",09
236592550,19768853,2015-10,"COFFEE, TEA, MATE & SPICES",09
256463483,19870933,2015-11,"COFFEE, TEA, MATE & SPICES",09
279248260,22784777,2015-12,"COFFEE, TEA, MATE & SPICES",09
21125520,21125520,2016-01,"COFFEE, TEA, MATE & SPICES",09
42695235,21569715,2016-02,"COFFEE, TEA, MATE & SPICES",09
63183307,20488072,2016-03,"COFFEE, TEA, MATE & SPICES",09
84049598,20866291,2016-04,"COFFEE, TEA, MATE & SPICES",09
113322134,29272536,2016-05,"COFFEE, TEA, MATE & SPICES",09
139385013,26062879,2016-06,"COFFEE, TEA, MATE & SPICES",09
158928568,19543555,2016-07,"COFFEE, TEA, MATE & SPICES",09
181094265,22165697,2016-08,"COFFEE, TEA, MATE & SPICES",09
203846527,22752262,2016-09,"COFFEE, TEA, MATE & SPICES",09
224909878,21063351,2016-10,"COFFEE, TEA, MATE & SPICES",09
249799745,24889867,2016-11,"COFFEE, TEA, MATE & SPICES",09
274843800,25044055,2016-12,"COFFEE, TEA, MATE & SPICES",09
22800362,22800362,2017-01,"COFFEE, TEA, MATE & SPICES",09
42124333,19323971,2017-02,"COFFEE, TEA, MATE & SPICES",09
63988533,21864200,2017-03,"COFFEE, TEA, MATE & SPICES",09
88070812,24082279,2017-04,"COFFEE, TEA, MATE & SPICES",09
115699084,27628272,2017-05,"COFFEE, TEA, MATE & SPICES",09
140878196,25179112,2017-06,"COFFEE, TEA, MATE & SPICES",09
163570913,22692717,2017-07,"COFFEE, TEA, MATE & SPICES",09
188474399,24903486,2017-08,"COFFEE, TEA, MATE & SPICES",09
208905495,20431096,2017-09,"COFFEE, TEA, MATE & SPICES",09
234577715,25672220,2017-10,"COFFEE, TEA, MATE & SPICES",09
256661265,22083550,2017-11,"COFFEE, TEA, MATE & SPICES",09
281863322,25202057,2017-12,"COFFEE, TEA, MATE & SPICES",09
24136801,24136801,2018-01,"COFFEE, TEA, MATE & SPICES",09
44677851,20541050,2018-02,"COFFEE, TEA, MATE & SPICES",09
64915452,20237601,2018-03,"COFFEE, TEA, MATE & SPICES",09
86812974,21897522,2018-04,"COFFEE, TEA, MATE & SPICES",09
111982303,25169329,2018-05,"COFFEE, TEA, MATE & SPICES",09
137605059,25622756,2018-06,"COFFEE, TEA, MATE & SPICES",09
162725371,25120312,2018-07,"COFFEE, TEA, MATE & SPICES",09
188377865,25652494,2018-08,"COFFEE, TEA, MATE & SPICES",09
210011467,21633602,2018-09,"COFFEE, TEA, MATE & SPICES",09
233135509,23124042,2018-10,"COFFEE, TEA, MATE & SPICES",09
257183695,24048186,2018-11,"COFFEE, TEA, MATE & SPICES",09
280687738,23504043,2018-12,"COFFEE, TEA, MATE & SPICES",09
27377489,27377489,2019-01,"COFFEE, TEA, MATE & SPICES",09
1358941,1358941,2015-01,CEREALS,10
2403334,1044393,2015-02,CEREALS,10
3475289,1071955,2015-03,CEREALS,10
4343460,868171,2015-04,CEREALS,10
5105122,761662,2015-05,CEREALS,10
6308921,1203799,2015-06,CEREALS,10
7182943,874022,2015-07,CEREALS,10
8018113,835170,2015-08,CEREALS,10
8678644,660531,2015-09,CEREALS,10
