YTD Value,Monthly Value,Period,Commodity,Comm Code
573037683,126511533,2018-04,"COTTON, INCLUDING YARN AND WOVEN FABRIC THEREOF",52
663391767,90354084,2018-05,"COTTON, INCLUDING YARN AND WOVEN FABRIC THEREOF",52
707858468,44466701,2018-06,"COTTON, INCLUDING YARN AND WOVEN FABRIC THEREOF",52
754294593,46436125,2018-07,"COTTON, INCLUDING YARN AND WOVEN FABRIC THEREOF",52
777876305,23581712,2018-08,"COTTON, INCLUDING YARN AND WOVEN FABRIC THEREOF",52
812027173,34150868,2018-09,"COTTON, INCLUDING YARN AND WOVEN FABRIC THEREOF",52
837590505,25563332,2018-10,"COTTON, INCLUDING YARN AND WOVEN FABRIC THEREOF",52
885336674,47746169,2018-11,"COTTON, INCLUDING YARN AND WOVEN FABRIC THEREOF",52
948322707,62986033,2018-12,"COTTON, INCLUDING YARN AND WOVEN FABRIC THEREOF",52
53820535,53820535,2019-01,"COTTON, INCLUDING YARN AND WOVEN FABRIC THEREOF",52
1486855,1486855,2015-01,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
3308319,1821464,2015-02,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
4767457,1459138,2015-03,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
5636451,868994,2015-04,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
6929005,1292554,2015-05,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
8786832,1857827,2015-06,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
10340080,1553248,2015-07,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
12403542,2063462,2015-08,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
13863274,1459732,2015-09,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
14896261,1032987,2015-10,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
15694592,798331,2015-11,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
17281787,1587195,2015-12,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
1488823,1488823,2016-01,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
3059782,1570959,2016-02,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
4245684,1185902,2016-03,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
6266844,2021160,2016-04,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
7019175,752331,2016-05,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
7555073,535898,2016-06,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
8397184,842111,2016-07,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
10381442,1984258,2016-08,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
12000363,1618921,2016-09,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
13845033,1844670,2016-10,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
15794831,1949798,2016-11,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
17125680,1330849,2016-12,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
583657,583657,2017-01,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
2885473,2301816,2017-02,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
4513019,1627546,2017-03,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
6468355,1955336,2017-04,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
7824798,1356443,2017-05,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
9285751,1460953,2017-06,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
10153045,867294,2017-07,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
12565216,2412171,2017-08,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
14191464,1626248,2017-09,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
15746479,1555015,2017-10,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
17481920,1735441,2017-11,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
18905672,1423752,2017-12,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
1249502,1249502,2018-01,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
2084030,834528,2018-02,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
3970697,1886667,2018-03,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
5532459,1561762,2018-04,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
6894171,1361712,2018-05,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
8276300,1382129,2018-06,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
9078395,802095,2018-07,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
10418485,1340090,2018-08,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
12070914,1652429,2018-09,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
13560661,1489747,2018-10,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
15089047,1528386,2018-11,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
15796061,707014,2018-12,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
526897,526897,2019-01,CARPETS AND OTHER TEXTILE FLOOR COVERINGS,57
661194,661194,2015-01,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
1673498,1012304,2015-02,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
3061079,1387581,2015-03,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
4199635,1138556,2015-04,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
4756501,556866,2015-05,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
5485030,728529,2015-06,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
6173479,688449,2015-07,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
6753815,580336,2015-08,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
7646290,892475,2015-09,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
9082538,1436248,2015-10,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
10230837,1148299,2015-11,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
10993768,762931,2015-12,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
746663,746663,2016-01,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
2030363,1283700,2016-02,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
2905023,874660,2016-03,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
4694444,1789421,2016-04,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
7343988,2649544,2016-05,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
8086790,742802,2016-06,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
8952586,865796,2016-07,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
9945377,992791,2016-08,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
10678695,733318,2016-09,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
11419603,740908,2016-10,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
12518174,1098571,2016-11,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
13680249,1162075,2016-12,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
891812,891812,2017-01,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
2606701,1714889,2017-02,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
3454208,847507,2017-03,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
4357003,902795,2017-04,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
5069358,712355,2017-05,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
6310784,1241426,2017-06,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
7241349,930565,2017-07,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
8129867,888518,2017-08,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
8938979,809112,2017-09,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
10104441,1165462,2017-10,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
11463304,1358863,2017-11,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
12355180,891876,2017-12,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
728589,728589,2018-01,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
1732856,1004267,2018-02,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
2953781,1220925,2018-03,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
4234740,1280959,2018-04,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
5595049,1360309,2018-05,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
6342751,747702,2018-06,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
7451934,1109183,2018-07,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
8333735,881801,2018-08,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
9438715,1104980,2018-09,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
10341530,902815,2018-10,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
11006661,665131,2018-11,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
11975385,968724,2018-12,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
776763,776763,2019-01,SPEC WOV FABRICS; TUFTED FAB; LACE; TAPESTRIES ETC,58
8467359,8467359,2015-01,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
15756720,7289361,2015-02,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
23942572,8185852,2015-03,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
31833241,7890669,2015-04,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
40462735,8629494,2015-05,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
48988114,8525379,2015-06,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
55867798,6879684,2015-07,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
63789514,7921716,2015-08,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
72529022,8739508,2015-09,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
81425652,8896630,2015-10,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
87759783,6334131,2015-11,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
93394332,5634549,2015-12,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
5565741,5565741,2016-01,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
13307254,7741513,2016-02,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
20697322,7390068,2016-03,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
27815306,7117984,2016-04,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
34555965,6740659,2016-05,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
42002678,7446713,2016-06,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
50791244,8788566,2016-07,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
59781342,8990098,2016-08,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
67216268,7434926,2016-09,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
75378964,8162696,2016-10,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
84249502,8870538,2016-11,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
92728362,8478860,2016-12,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
6695845,6695845,2017-01,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
15046974,8351129,2017-02,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
24853585,9806611,2017-03,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
34065288,9211703,2017-04,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
44928336,10863048,2017-05,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
53484677,8556341,2017-06,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
63293386,9808709,2017-07,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
73949983,10656597,2017-08,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
82470320,8520337,2017-09,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
92163819,9693499,2017-10,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
102471729,10307910,2017-11,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
112920118,10448389,2017-12,IMPREGNATED ETC TEXT FABRICS; TEX ART FOR INDUSTRY,59
